/home/xchen/GANs/DCGAN-PyTorch/samples/1126_mnist_100kepochs_hatano

 (24700, 82.21234341488031),
 (2800, 82.21747280771066),
 (15100, 82.29123463230582),
 (22000, 82.53492948968383),
 (23300, 82.60233992894308),
 (23800, 82.61519610452868),
 (2600, 82.76009160772415),
 (27200, 83.12804651234032),
 (26100, 83.16630339081186),
 (13200, 83.19524783270114),
 (21100, 83.21905886468824),
 (16600, 83.41768166678281),
 (21700, 83.6361614648377),
 (28400, 83.68015672035494),
 (12400, 83.68194960776776),
 (14000, 83.8059795753961),
 (7300, 83.8522786503896),
 (14800, 83.86350293908802),
 (11100, 84.1507361019097),
 (12100, 84.2857363300827),
 (25100, 84.45944832003579),
 (16300, 84.52407595300002),
 (30900, 84.57153322160113),
 (22400, 85.03854025446657),
 (29100, 85.24781151623253),
 (11500, 85.45189687873463),
 (4700, 85.88468155969224),
 (2900, 86.00356363115364),
 (11300, 86.09973826996864),
 (5300, 86.32940492840794),
 (33200, 86.54991801966025),
 (29200, 86.57726289093591),
 (6100, 86.59589720731469),
 (6000, 87.10445696698508),
 (14900, 87.3593838315862),
 (30500, 87.68024775777073),
 (18200, 87.69815561388822),
 (4300, 88.12300551507374),
 (5200, 88.50778373259851),
 (11800, 88.73905730180306),
 (5000, 88.79682441987455),
 (26900, 88.80069669671622),
 (7400, 89.02212197581787),
 (19800, 89.05610583480293),
 (11200, 89.59943500726459),
 (2300, 89.73193163139274),
 (18800, 89.74248137800868),
 (31800, 90.18240195396243),
 (10700, 90.72855478794847),
 (3500, 90.92431622999266),
 (10400, 91.02773918788893),
 (1800, 91.08573525995271),
 (15800, 91.33602004041336),
 (26400, 91.82243878784433),
 (14300, 91.92233493534275),
 (20300, 92.50893762041807),
 (14600, 92.94158744486629),
 (18600, 93.14906862032893),
 (13500, 93.18972412656865),
 (11700, 93.84388718605305),
 (23900, 93.91167335469282),
 (24200, 93.96221788855186),
 (5800, 94.42510745430513),
 (6500, 94.59694495031147),
 (2700, 94.6927528344994),
 (22900, 95.02485174860851),
 (15700, 95.09384348799395),
 (32400, 95.23618071559838),
 (22100, 95.72179557746506),
 (30400, 95.80814671150537),
 (27900, 95.85018204014776),
 (7100, 96.45226405045022),
 (3000, 96.48646213897851),
 (10800, 96.6577924578254),
 (16000, 96.86869349130404),
 (10500, 97.16472148832514),
 (23700, 97.29709492104877),
 (17800, 97.39622894702819),
 (1300, 97.6543191442652),
 (24400, 97.88392567435804),
 (33800, 98.22461465402299),
 (1400, 98.3562123946879),
 (1900, 98.78168244430708),
 (33300, 98.83798916233982),
 (28800, 98.86630063154755),
 (2000, 99.05152286765733),
 (4100, 99.1393780120689),
 (32600, 99.22199637159216),
 (32900, 99.52439005790572),
 (20800, 99.58869453538836),
 (15000, 100.22355492188356),
 (2400, 100.22583028736818),
 (6600, 100.64791208873325),
 (14400, 101.66293241884622),
 (6900, 101.90297645678493),
 (13400, 102.51477966874899),
 (30100, 102.61681612899292),
 (26800, 102.63631980086424),
 (5900, 103.31246882992085),
 (12500, 103.60386823582832),
 (4400, 106.64066219247519),
 (5700, 106.85916447097378),
 (31200, 107.5970452149445),
 (19300, 107.93038729738566),
 (10100, 108.22920557352046),
 (2500, 108.68247065790479),
 (1000, 108.730463818587),
 (1500, 109.08275634217568),
 (29700, 109.22883632147625),
 (1700, 112.77533536466586),
 (17100, 113.23157852151667),
 (1600, 113.42472900069117),
 (25400, 113.78035081216308),
 (19500, 113.90358800209543),
 (26500, 114.55403078777078),
 (10600, 114.82033620442206),
 (32100, 116.64726108906345),
 (11400, 117.4029904510856),
 (12200, 118.74890242114648),
 (1200, 120.77331097024052),
 (3800, 121.91137654793954),
 (9600, 123.90169934646286),
 (15300, 124.43679767969047),
 (700, 125.43005530164311),
 (25200, 129.6678278550416),
 (8000, 131.95113685948036),
 (21900, 131.97665939531944),
 (10300, 132.16805227752394),
 (10000, 132.25161233978133),
 (28600, 132.54252297929807),
 (31900, 133.51589960754188),
 (500, 135.7014487513771),
 (900, 135.80375741985776),
 (24900, 137.61141267351962),
 (22800, 138.09898168231436),
 (600, 138.64725997692824),
 (800, 139.70944047448663),
 (30200, 140.60034740394298),
 (15200, 144.4286520088444),
 (32700, 146.27957892805716),
 (3700, 146.533730630781),
 (400, 147.02776490934673),
 (10900, 147.6328772061479),
 (11000, 168.67104602313728),
 (300, 171.3389622268001),
 (23000, 176.27438385658616),
 (10200, 180.731109354692),
 (9900, 181.0635441731356),
 (200, 193.15657665033766),
 (100, 221.1600918072764),
 (9800, 256.7191963286001),
 (2100, 264.22066877955757),
 (9700, 311.1567128830784),
 (1100, 374.3183938390163),
 (0, 394.25708332263116),
 (3600, 417.45606023167267)]
